instance,arm,run_seed,sol_id,att_default,sumo_seed,att
B_k9_3od_x1.0,init,5,S015,470.0475,101,490.2765
B_k9_3od_x1.0,init,5,S015,470.0475,102,489.6495
B_k9_3od_x1.0,init,5,S015,470.0475,103,478.528
B_k9_3od_x1.0,init,5,S015,470.0475,104,495.9945
B_k9_3od_x1.0,init,5,S015,470.0475,105,521.338
B_k9_3od_x1.0,init,5,S015,470.0475,106,494.3035
B_k9_3od_x1.0,init,5,S015,470.0475,107,504.1725
B_k9_3od_x1.0,init,5,S015,470.0475,108,486.3915
B_k9_3od_x1.0,init,5,S015,470.0475,109,492.8685
B_k9_3od_x1.0,init,5,S015,470.0475,110,496.759
B_k9_3od_x1.0,init,6,S016,475.361,101,517.0945
B_k9_3od_x1.0,init,6,S016,475.361,102,490.757
B_k9_3od_x1.0,init,6,S016,475.361,103,509.5845
B_k9_3od_x1.0,init,6,S016,475.361,104,505.7695
B_k9_3od_x1.0,init,6,S016,475.361,105,513.1645
B_k9_3od_x1.0,init,6,S016,475.361,106,508.1365
B_k9_3od_x1.0,init,6,S016,475.361,107,510.5915
B_k9_3od_x1.0,init,6,S016,475.361,108,498.3155
B_k9_3od_x1.0,init,6,S016,475.361,109,489.5555
B_k9_3od_x1.0,init,6,S016,475.361,110,508.7235
B_k9_3od_x1.0,init,7,S017,477.4215,101,504.4665
B_k9_3od_x1.0,init,7,S017,477.4215,102,521.4515
B_k9_3od_x1.0,init,7,S017,477.4215,103,506.7255
B_k9_3od_x1.0,init,7,S017,477.4215,104,520.284
B_k9_3od_x1.0,init,7,S017,477.4215,105,509.0225
B_k9_3od_x1.0,init,7,S017,477.4215,106,523.456
B_k9_3od_x1.0,init,7,S017,477.4215,107,508.96
B_k9_3od_x1.0,init,7,S017,477.4215,108,511.845
B_k9_3od_x1.0,init,7,S017,477.4215,109,506.27
B_k9_3od_x1.0,init,7,S017,477.4215,110,500.143
